setTag,title,authors,datePublished,language,journalName
COVID-19,COVID-19: Melatonin as a potential adjuvant treatment.,Zhang R. Wang X. Ni L. Di X. Ma B. Niu S. Liu C. Reiter RJ,2020-03-23,English,Life sciences
COVID-19,Urology practice during COVID-19 pandemic.,Ficarra V. Novara G. Abrate A. Bartoletti R. Crestani A. De Nunzio C. Giannarini G. Gregori A. Liguori G. Mirone V. Pavan N. Scarpa RM. Simonato A. Trombetta C. Tubaro A. Porpiglia F,2020-03-23,English,Minerva urologica e nefrologica = The Italian journal of urology and nephrology
COVID-19,[Editorial] Possibility of transmission through dogs being a contributing factor to the extreme Covid‑19 outbreak in North Italy.,Goumenou M. Spandidos DA. Tsatsakis A,2020-03-23,English,Molecular medicine reports
COVID-19,Fair Allocation of Scarce Medical Resources in the Time of Covid-19.,Emanuel EJ. Persad G. Upshur R. Thome B. Parker M. Glickman A. Zhang C. Boyle C. Smith M. Phillips JP,2020-03-23,English,The New England journal of medicine
COVID-19,COVID-19 and the crisis of national development.,van Staden C,2020-03-23,English,Nature human behaviour
COVID-19,Insights from nanomedicine into chloroquine efficacy against COVID-19.,Hu TY. Frieman M. Wolfram J,2020-03-23,English,Nature nanotechnology
COVID-19,Should COVID-19 Concern Nephrologists? Why and to What Extent? The Emerging Impasse of Angiotensin Blockade.,Perico L. Benigni A. Remuzzi G,2020-03-23,English,Nephron
COVID-19,Coronavirus disease 2019 outbreak.,Patrucco F. Gavelli F. Shi R. De Vita N. Pavot A. Castello LM. Ravanini P. Balbo PE,2020-03-23,English,Panminerva medica
COVID-19,How to link patients with suspicious COVID-19 to health system from the community pharmacies? A route proposal.,Amariles P. Ledezma-Morales M. Salazar-Ospina A. Hincapié-García JA,2020-03-23,English,Research in social & administrative pharmacy : RSAP
COVID-19,"Recommendations by the SEPD and AEG, both in general and on the operation of gastrointestinal endoscopy and gastroenterology units, concerning the current SARS-CoV-2 pandemic (March, 18).",,2020-03-23,English,Revista espanola de enfermedades digestivas : organo oficial de la Sociedad Espanola de Patologia Digestiva
COVID-19,The Role of Telehealth in Reducing the Mental Health Burden from COVID-19.,Zhou X. Snoswell CL. Harding LE. Bambling M. Edirippulige S. Bai X. Smith AC,2020-03-23,English,Telemedicine journal and e-health : the official journal of the American Telemedicine Association
COVID-19,ISUOG Safety Committee Position Statement: safe performance of obstetric and gynecological scans and equipment cleaning in the context of COVID-19.,Poon LC. Abramowicz JS. Dall'Asta A. Sande R. Ter Haar G. Maršal K. Brezinka C. Miloro P. Basseal J. Westerway SC. Abu-Rustum RS. Lees C,2020-03-23,English,Ultrasound in obstetrics & gynecology : the official journal of the International Society of Ultrasound in Obstetrics and Gynecology
COVID-19,Incidentally Diagnosed COVID-19 Infection in Trauma Patients; a Clinical Experience.,Khazaei M. Asgari R. Zarei E. Moharramzad Y. Haghighatkhah H. Sanei Taheri M,2020-03-23,English,Archives of academic emergency medicine
COVID-19,Risks of Novel Coronavirus Disease (COVID-19) in Pregnancy; a Narrative Review.,Panahi L. Amiri M. Pouy S,2020-03-23,English,Archives of academic emergency medicine
COVID-19,Evolutionary Trajectory for the Emergence of Novel Coronavirus SARS-CoV-2.,Rehman SU. Shafique L. Ihsan A. Liu Q,2020-03-23,English,"Pathogens (Basel, Switzerland)"
COVID-19,"Public Mental Health Crisis during COVID-19 Pandemic, China.",Dong L. Bouey J,2020-03-23,English,Emerging infectious diseases
COVID-19,Drive-Through Screening Center for COVID-19: a Safe and Efficient Screening System against Massive Community Outbreak.,Kwon KT. Ko JH. Shin H. Sung M. Kim JY,2020-03-23,English,Journal of Korean medical science
COVID-19,First Pediatric Case of Coronavirus Disease 2019 in Korea.,Park JY. Han MS. Park KU. Kim JY. Choi EH,2020-03-23,English,Journal of Korean medical science
COVID-19,Are We Ready for Coronavirus Disease 2019 Arriving at Schools?,Choe YJ. Choi EH,2020-03-23,English,Journal of Korean medical science
COVID-19,Cytokine storms in COVID-19 cases?,Tveito K,2020-03-23,Norwegian,"Tidsskrift for den Norske laegeforening : tidsskrift for praktisk medicin, ny raekke"
COVID-19,Risk of COVID-19 importation to the Pacific islands through global air travel.,Craig AT. Heywood AE. Hall J,2020-03-23,English,Epidemiology and infection
COVID-19,Mimics and chameleons of COVID-19.,Nickel CH. Bingisser R,2020-03-23,English,Swiss medical weekly
COVID-19,Covid-19: identifying and isolating asymptomatic people helped eliminate virus in Italian village.,Day M,2020-03-23,English,BMJ (Clinical research ed.)
COVID-19,Covid-19: six million doses of hydroxychloroquine donated to US despite lack of evidence.,Mahase E,2020-03-23,English,BMJ (Clinical research ed.)
COVID-19,Covid-19: US testing ramps up as early response draws harsh criticism.,Dyer O,2020-03-23,English,BMJ (Clinical research ed.)
COVID-19,Covid-19: European drugs agency to review safety of ibuprofen.,Day M,2020-03-23,English,BMJ (Clinical research ed.)
COVID-19,Covid-19: Highest risk patients are asked to stay at home for 12 weeks.,Kmietowicz Z,2020-03-23,English,BMJ (Clinical research ed.)
COVID-19,"Covid-19: give NHS staff rest spaces and free parking not thank yous, says doctor.",Rimmer A,2020-03-23,English,BMJ (Clinical research ed.)
COVID-19,Clinical trials suspended in UK to prioritise covid-19 studies and free up staff.,Thornton J,2020-03-23,English,BMJ (Clinical research ed.)
COVID-19,Covid-19: doctors in final trimester of pregnancy should avoid direct patient contact.,Rimmer A,2020-03-23,English,BMJ (Clinical research ed.)
COVID-19,What can early Canadian experience screening for COVID-19 teach us about how to prepare for a pandemic?,"Lin, Molly. Beliavsky, Alina. Katz, Kevin. Powis, Jeff E.. Ng, Wil. Williams, Victoria. Science, Michelle. Groves, Helen. Muller, Mathew P.. Vaisman, Alon. Hota, Susy. Johnstone, Jennie. Leis, Jerome A.",2020-03-23,English,CMAJ: Canadian Medical Association Journal
COVID-19,COVID-19.,"Christensen, Grete",2020-03-23,Danish,Sygeplejersken / Danish Journal of Nursing
COVID-19,How should rehabilitative departments of hospitals prepare for coronavirus disease 2019?,Chang MC. Park D,2020-03-24,English,American journal of physical medicine & rehabilitation
COVID-19,Practical considerations for performing regional anesthesia: lessons learned from the COVID-19 pandemic.,Lie SA. Wong SW. Wong LT. Wong TGL. Chong SY,2020-03-24,English,Canadian journal of anaesthesia = Journal canadien d'anesthesie
COVID-19,COVID-19 Challenges Basic Researchers.,,2020-03-24,English,Cancer discovery
COVID-19,"Critical Organizational Issues for Cardiologists in the COVID-19 Outbreak: A Frontline Experience From Milan, Italy.",Stefanini GG. Azzolini E. Condorelli G,2020-03-24,English,Circulation
COVID-19,Could chloroquine /hydroxychloroquine be harmful in Coronavirus Disease 2019 (COVID-19) treatment?,Guastalegname M. Vallone A,2020-03-24,English,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America
COVID-19,"Clinical Characteristics of Children with Coronavirus Disease 2019 in Hubei, China.",Zheng F. Liao C. Fan QH. Chen HB. Zhao XG. Xie ZG. Li XL. Chen CX. Lu XX. Liu ZS. Lu W. Chen CB. Jiao R. Zhang AM. Wang JT. Ding XW. Zeng YG. Cheng LP. Huang QF. Wu J. Luo XC. Wang ZJ. Zhong YY. Bai Y. Wu XY. Jin RM,2020-03-24,English,Current medical science
COVID-19,"2019-ncov's epidemic in middle province of northern Italy: impact, logistic & strategy in the first line hospital.",Gagliano A. Villani PG. Cò FM. Paglia S. Bisagni PAG. Perotti GM. Storti E. Lombardo M,2020-03-24,English,Disaster medicine and public health preparedness
COVID-19,Chronology of COVID-19 cases on the Diamond Princess cruise ship and ethical considerations: a report from Japan.,Nakazawa E. Ino H. Akabayashi A,2020-03-24,English,Disaster medicine and public health preparedness
COVID-19,Coronavirus disease 2019: initial chest CT findings.,Zhou Z. Guo D. Li C. Fang Z. Chen L. Yang R. Li X. Zeng W,2020-03-24,English,European radiology
COVID-19,"Epidemiological, clinical and virological characteristics of 74 cases of coronavirus-infected disease 2019 (COVID-19) with gastrointestinal symptoms.",Jin X. Lian JS. Hu JH. Gao J. Zheng L. Zhang YM. Hao SR. Jia HY. Cai H. Zhang XL. Yu GD. Xu KJ. Wang XY. Gu JQ. Zhang SY. Ye CY. Jin CL. Lu YF. Yu X. Yu XP. Huang JR. Xu KL. Ni Q. Yu CB. Zhu B. Li YT. Liu J. Zhao H. Zhang X. Yu L. Guo YZ. Su JW. Tao JJ. Lang GJ. Wu XX. Wu WR. Qv TT. Xiang DR. Yi P. Shi D. Chen Y. Ren Y. Qiu YQ. Li LJ. Sheng J. Yang Y,2020-03-24,English,Gut
COVID-19,COVID-19 may transmit through aerosol.,Wang J. Du G,2020-03-24,English,Irish journal of medical science
COVID-19,Novel Screening and Triage Strategy in Iran During Deadly Coronavirus Disease 2019 (COVID-19) Epidemic: Value of Humanitarian Teleconsultation Service.,Davarpanah AH. Mahdavi A. Sabri A. Langroudi TF. Kahkouee S. Haseli S. Kazemi MA. Mehrian P. Mahdavi A. Falahati F. Tuchayi AM. Bakhshayeshkaram M. Taheri MS,2020-03-24,English,Journal of the American College of Radiology : JACR
COVID-19,Coronavirus Disease 2019 (COVID-19) and Beyond: Micropractices for Burnout Prevention and Emotional Wellness.,Fessell D. Cherniss C,2020-03-24,English,Journal of the American College of Radiology : JACR
COVID-19,The Battle Against Coronavirus Disease 2019 (COVID-19): Emergency Management and Infection Control in a Radiology Department.,Huang Z. Zhao S. Li Z. Chen W. Zhao L. Deng L. Song B,2020-03-24,English,Journal of the American College of Radiology : JACR
COVID-19,Action at a Distance: Geriatric Research during a Pandemic.,Nicol GE. Piccirillo JF. Mulsant BH. Lenze EJ,2020-03-24,English,Journal of the American Geriatrics Society
COVID-19,Rapid Response to COVID-19: Health Informatics Support for Outbreak Management in an Academic Health System.,Reeves JJ. Hollandsworth HM. Torriani FJ. Taplitz R. Abeles S. Tai-Seale M. Millen M. Clay BJ. Longhurst CA,2020-03-24,English,Journal of the American Medical Informatics Association : JAMIA
COVID-19,"Inflammatory bowel disease care in the COVID-19 pandemic era: the Humanitas, Milan experience.",Fiorino G. Allocca M. Furfaro F. Gilardi D. Zilli A. Radice S. Spinelli A. Danese S,2020-03-24,English,Journal of Crohn's & colitis
COVID-19,The Rheumatologist's Role in Covid-19.,Cron RQ. Chatham WW,2020-03-24,English,The Journal of rheumatology
COVID-19,COVID-19 and Angiotensin-Converting Enzyme Inhibitors and Angiotensin Receptor Blockers: What Is the Evidence?,Patel AB. Verma A,2020-03-24,English,JAMA
COVID-19,National UK programme of community health workers for COVID-19 response.,Haines A. de Barros EF. Berlin A. Heymann DL. Harris MJ,2020-03-24,English,"Lancet (London, England)"
COVID-19,Early in the epidemic: impact of preprints on global discourse about COVID-19 transmissibility.,Majumder MS. Mandl KD,2020-03-24,English,The Lancet. Global health
COVID-19,Management of pregnant women infected with COVID-19.,Luo Y. Yin K,2020-03-24,English,The Lancet. Infectious diseases
COVID-19,"Clinical features and obstetric and neonatal outcomes of pregnant patients with COVID-19 in Wuhan, China: a retrospective, single-centre, descriptive study.",Yu N. Li W. Kang Q. Xiong Z. Wang S. Lin X. Liu Y. Xiao J. Liu H. Deng D. Chen S. Zeng W. Feng L. Wu J,2020-03-24,English,The Lancet. Infectious diseases
COVID-19,Commentary: COVID-19 in Patients with Diabetes.,Hill MA. Mantzoros C. Sowers JR,2020-03-24,English,Metabolism: clinical and experimental
COVID-19,How to perform lung ultrasound in pregnant women with suspected COVID-19 infection.,Moro F. Buonsenso D. Moruzzi MC. Inchingolo R. Smargiassi A. Demi L. Larici AR. Scambia G. Lanzone A. Testa AC,2020-03-24,English,Ultrasound in obstetrics & gynecology : the official journal of the International Society of Ultrasound in Obstetrics and Gynecology
COVID-19,"COVID-19, Urologists and Hospitals.",Kashi AH,2020-03-24,English,Urology journal
COVID-19,Urology practice in the time of COVID-19.,Nowroozi A. Amini E,2020-03-24,English,Urology journal
COVID-19,"Epidemiological data from the COVID-19 outbreak, real-time case information.",Xu B. Gutierrez B. Mekaru S. Sewalk K. Goodwin L. Loskill A. Cohn EL. Hswen Y. Hill SC. Cobo MM. Zarebski AE. Li S. Wu CH. Hulland E. Morgan JD. Wang L. O'Brien K. Scarpino SV. Brownstein JS. Pybus OG. Pigott DM. Kraemer MUG,2020-03-24,English,Scientific data
COVID-19,Prevalence of Underlying Diseases in Hospitalized Patients with COVID-19: a Systematic Review and Meta-Analysis.,Emami A. Javanmardi F. Pirbonyeh N. Akbari A,2020-03-24,English,Archives of academic emergency medicine
COVID-19,Identifying Locations with Possible Undetected Imported Severe Acute Respiratory Syndrome Coronavirus 2 Cases by Using Importation Predictions.,De Salazar PM. Niehus R. Taylor A. Buckee CO. Lipsitch M,2020-03-24,English,Emerging infectious diseases
COVID-19,[Expert consensus on principal of clinical management of patients with severe emergent cardiovascular diseases during the epidemic period of COVID-19].,,2020-03-24,Chinese,Zhonghua xin xue guan bing za zhi
COVID-19,"[Interpretation of ""Guidelines for the Diagnosis and Treatment of Novel Coronavirus (2019-nCoV) Infection by the National Health Commission (Trial Version 5)""].",Lin L. Li TS,2020-03-24,Chinese,Zhonghua yi xue za zhi
COVID-19,Prophylactic and therapeutic remdesivir (GS-5734) treatment in the rhesus macaque model of MERS-CoV infection.,de Wit E. Feldmann F. Cronin J. Jordan R. Okumura A. Thomas T. Scott D. Cihlar T. Feldmann H,2020-03-24,English,Proceedings of the National Academy of Sciences of the United States of America
COVID-19,High-resolution computed tomography manifestations of COVID-19 infections in patients of different ages.,Chen Z. Fan H. Cai J. Li Y. Wu B. Hou Y. Xu S. Zhou F. Liu Y. Xuan W. Hu H. Sun J,2020-03-24,English,European journal of radiology
COVID-19,COVID-19 pandemic: triage for intensive-care treatment under resource scarcity.,Swiss Academy Of Medical Sciences,2020-03-24,English,Swiss medical weekly
COVID-19,Recommendations for the admission of patients with COVID-19 to intensive care and intermediate care units (ICUs and IMCUs).,Swiss Society Of Intensive Care Medicine,2020-03-24,English,Swiss medical weekly
COVID-19,COVID-19: decision making and palliative care.,Borasio GD. Gamondi C. Obrist M. Jox R. For The Covid-Task Force Of Palliative Ch,2020-03-24,English,Swiss medical weekly
COVID-19,COVID-19 pandemic: palliative care for elderly and frail patients at home and in residential and nursing homes.,Kunz R. Minder M,2020-03-24,English,Swiss medical weekly
COVID-19,Coronavirus Disease 2019 and Influenza 2019-2020.,Livingston E. Bucher K. Rekito A,2020-03-24,English,JAMA
COVID-19,Clare Gerada: Doctors on the covid-19 front line also need to protect themselves and their colleagues.,Gerada C,2020-03-24,English,BMJ (Clinical research ed.)
COVID-19,Doctors' wellbeing: self-care during the covid-19 pandemic.,Unadkat S. Farquhar M,2020-03-24,English,BMJ (Clinical research ed.)
COVID-19,Covid-19: doctors are given new guidelines on when to admit patients to critical care.,Iacobucci G,2020-03-24,English,BMJ (Clinical research ed.)
COVID-19,"Don't forget chronic lung and immune conditions during covid-19, says WHO.",Thornton J,2020-03-24,English,BMJ (Clinical research ed.)
COVID-19,"Covid-19: medical students should not work outside their competency, says BMA.",Harvey A,2020-03-24,English,BMJ (Clinical research ed.)
COVID-19,Covid-19: most patients require mechanical ventilation in first 24 hours of critical care.,Mahase E,2020-03-24,English,BMJ (Clinical research ed.)
COVID-19,"Covid-19: UK lockdown is ""crucial"" to saving lives, say doctors and scientists.",Iacobucci G,2020-03-24,English,BMJ (Clinical research ed.)
COVID-19,"Covid-19: trials of four potential treatments to generate ""robust data"" of what works.",Sayburn A,2020-03-24,English,BMJ (Clinical research ed.)
COVID-19,Using the spike protein feature to predict infection risk and monitor the evolutionary dynamic of coronavirus.,"Qiang, Xiao-Li. Xu, Peng. Fang, Gang. Liu, Wen-Bin. Kou, Zheng",2020-03-24,English,Infectious Diseases of Poverty
COVID-19,Preparation for Possible Sustained Transmission of 2019 Novel Coronavirus: Lessons From Previous Epidemics.,"Swerdlow, David L.. Finelli, Lyn",2020-03-24,English,JAMA: Journal of the American Medical Association
COVID-19,US Emergency Legal Responses to Novel Coronavirus: Balancing Public Health and Civil Liberties.,"Gostin, Lawrence O.. Hodge, James G.. Hodge, James G Jr",2020-03-24,English,JAMA: Journal of the American Medical Association
